DayOfYear;flux_m3/s;c_mmol/m3;dis_mmol/s
315;-5.1911115646362305;1.4026957750320435;-7.281550259435221
316;-5.489267349243164;1.3653751611709595;-7.494909291683371
317;-6.550734043121338;1.3336782455444336;-8.73657148565826
318;-9.369734764099121;1.306974172592163;-12.246001340716475
319;-26.531288146972656;1.2845860719680786;-34.08172322497285
320;-43.914485931396484;1.2658618688583374;-55.58967323107072
321;-113.26046752929688;1.2502111196517944;-141.59949592208795
322;-44.54410934448242;1.237119197845459;-55.10637282098651
323;-22.70708656311035;1.226148247718811;-27.842254400157117
324;-15.280678749084473;1.2169321775436401;-18.595549664468194
325;-11.109237670898438;1.20916748046875;-13.432928924448788
326;-9.489795684814453;1.2026044130325317;-11.412470169334938
327;-8.468759536743164;1.1970378160476685;-10.137425420495902
328;-7.275969505310059;1.1922998428344727;-8.675137297649599
329;-6.3617658615112305;1.191006064414978;-7.576901721448053
330;-5.656735897064209;1.1926233768463135;-6.746355467484477
331;-5.750993728637695;1.1942389011383057;-6.8680604309415685
332;-5.111198902130127;1.1958503723144531;-6.112229110085536
333;-4.395784378051758;1.1974560022354126;-5.2637583880307375
334;-4.067895412445068;1.1990536451339722;-4.877624822316022
335;-3.953803777694702;1.2006418704986572;-4.747102363236024
336;-5.217995643615723;1.2022191286087036;-6.273174175751706
337;-4.544205188751221;1.2037839889526367;-5.470241448734214
338;-5.686099529266357;1.2053353786468506;-6.853656929131944
339;-5.826424598693848;1.2068721055984497;-7.031749323536246
340;-5.187432765960693;1.2083934545516968;-6.268459800313906
341;-5.733404636383057;1.2098984718322754;-6.936837507955943
342;-13.022954940795898;1.2113866806030273;-15.775834157373538
343;-28.823925018310547;1.2128573656082153;-34.95930976419686
344;-25.758691787719727;1.2143100500106812;-31.279038312955663
345;-20.50282096862793;1.2157443761825562;-24.926189288487194
346;-16.65145492553711;1.2171602249145508;-20.267488622321252
347;-12.050101280212402;1.2185572385787964;-14.683738140610444
348;-9.904229164123535;1.2199352979660034;-12.082518756458626
349;-19.609830856323242;1.2212945222854614;-23.949379007771995
350;-30.976213455200195;1.2226347923278809;-37.8725963049028
351;-28.059736251831055;1.2239563465118408;-34.34389226687699
352;-24.796977996826172;1.2252593040466309;-30.382728002850854
353;-36.803855895996094;1.2265440225601196;-45.141549456398025
354;-31.369707107543945;1.2278109788894653;-38.51607079118935
355;-53.18358612060547;1.2290602922439575;-65.36583389997304
356;-38.84062957763672;1.230292797088623;-47.78534680375378
357;-40.22542953491211;1.2315089702606201;-49.53797730483075
358;-30.419519424438477;1.2327096462249756;-37.49843502803333
359;-17.301040649414062;1.2338954210281372;-21.34767483633368
360;-11.274853706359863;1.2350674867630005;-13.925205230734377
361;-9.157851219177246;1.2362267971038818;-11.321181081037366
362;-57.34933853149414;1.2373744249343872;-70.96260478577506
363;-44.23626708984375;1.2385109663009644;-54.78710189898993
364;-28.834835052490234;1.239638328552246;-35.74476672854871
365;-36.799415588378906;1.2407580614089966;-45.65917154642102
366;-22.39326286315918;1.2418718338012695;-27.809562416665358
