DayOfYear;flux_m3/s;c_mmol/m3;dis_mmol/s
40;-13.050140380859375;73.74449920654297;-962.3760669615585
41;-30.205646514892578;73.27855682373047;-2213.426184539072
42;-16.138811111450195;72.46638488769531;-1169.5212976321636
43;-10.800664901733398;71.69375610351562;-774.3402352206758
44;-7.91937780380249;70.95439910888672;-561.9146933850607
45;-6.33580207824707;70.2757339477539;-445.2531411965174
46;-7.267663478851318;69.92518615722656;-508.19272168675525
47;-40.56696319580078;70.12162017822266;-2844.62118499988
48;-30.380355834960938;69.69963073730469;-2117.499583364697
49;-16.962717056274414;69.21562957763672;-1174.0851403973502
50;-11.726885795593262;68.75894165039062;-806.3282561599917
51;-12.074458122253418;68.48114776611328;-826.872750865783
52;-25.626680374145508;68.44390106201172;-1753.9899760758126
53;-17.21825408935547;68.07482147216797;-1172.1295731952996
54;-14.03961181640625;67.73960876464844;-951.0378116508946
55;-10.396241188049316;67.33395385742188;-700.0200244467414
56;-8.432296752929688;66.92709350585938;-564.3491132524796
57;-6.435893535614014;66.41757202148438;-427.45642242424947
58;-4.907886028289795;65.80979919433594;-322.98699399043835
59;-4.903746604919434;65.41632843017578;-320.7850984457691
60;-4.827764511108398;64.94629669189453;-313.5454262970452
61;-5.020687103271484;64.4627685546875;-323.6473907236941
62;-5.924105644226074;64.0118179321289;-379.2127719088967
63;-6.475436687469482;63.370399475097656;-410.3510096606442
64;-7.0557637214660645;62.6021728515625;-441.70614009100245
65;-5.863425254821777;61.47978973388672;-360.482151786804
66;-4.952023506164551;60.20690155029297;-298.1459917103857
67;-4.634955883026123;58.89142608642578;-272.95916179907726
68;-7.992545127868652;58.009605407714844;-463.6443890710143
69;-14.650070190429688;56.83296203613281;-832.6068829593714
70;-18.37199592590332;55.34138107299805;-1016.7316276069832
71;-26.741737365722656;53.82264709472656;-1439.3110929351533
72;-16.151123046875;51.45525360107422;-831.0601323191077
73;-11.156869888305664;48.39503860473633;-539.9371489525729
74;-8.193052291870117;45.559661865234375;-373.2726920617861
75;-8.703157424926758;43.23220443725586;-376.25668104405486
76;-9.908455848693848;41.259437561035156;-408.8173154154574
77;-9.227299690246582;39.49123764038086;-364.39748484654046
78;-10.097578048706055;38.113948822021484;-384.85857297475013
79;-9.263408660888672;36.91256332397461;-341.93615879090794
80;-8.150835990905762;35.918426513671875;-292.7652035643405
81;-6.842461109161377;35.079559326171875;-240.03052041585033
82;-6.0333638191223145;34.4273796081543;-207.7129065150275
83;-5.740340709686279;33.968017578125;-194.98799413105007
84;-5.263945579528809;33.57638168334961;-176.74424593864023
85;-5.198439121246338;33.33810043334961;-173.3060855207641
86;-5.756863594055176;33.274322509765625;-191.55573587332037
87;-7.499716281890869;33.372833251953125;-250.28678091250185
88;-7.720401763916016;33.3151969909668;-257.2067056142696
89;-6.584289073944092;33.146881103515625;-218.2486470852018
90;-5.853475570678711;33.016197204589844;-193.2595037737774
91;-4.796278953552246;32.80173873901367;-157.32628915385067
92;-5.099088668823242;32.83473587036133;-167.4272296203635
93;-5.4002509117126465;32.82025909423828;-177.23763409630556
94;-5.2209696769714355;32.70286560058594;-170.74066965073143
95;-4.564865589141846;32.45881271362305;-148.1701172208177
96;-4.5826520919799805;32.3450927734375;-148.2263070634799
97;-4.894157409667969;32.27677917480469;-157.96763795858715
98;-6.959965705871582;32.427001953125;-225.6908215379808
99;-8.760343551635742;32.37874221801758;-283.64890559968626
100;-8.410479545593262;32.10789108276367;-270.04276120372015
101;-7.603029727935791;31.74656105041504;-241.37004742603403
102;-6.837470054626465;31.318050384521484;-214.1362316734485
103;-7.888803958892822;31.009037017822266;-244.62421398765036
104;-9.122941970825195;30.6220760345459;-279.36342268935914
105;-6.793350696563721;29.87948989868164;-202.98185351617758
106;-5.912258625030518;29.161514282226562;-172.41041433404462
107;-8.591696739196777;28.795459747314453;-247.40185761467365
108;-7.7895731925964355;28.062238693237305;-218.59286224908374
109;-6.548810958862305;27.266813278198242;-178.56520560951685
110;-5.970820426940918;26.5623779296875;-158.59918873070274
111;-6.270179271697998;26.050094604492188;-163.33876321485877
112;-7.46498441696167;25.713397979736328;-191.95011522586537
113;-7.9763593673706055;25.371498107910156;-202.37218659725477
114;-7.598674774169922;25.030305862426758;-190.19715374657972
115;-6.846529960632324;24.715084075927734;-169.2125636053861
116;-5.8230085372924805;24.398374557495117;-142.0719433443537
117;-5.192684650421143;24.15342903137207;-125.42114018624216
118;-8.467475891113281;24.448801040649414;-207.01963337832422
119;-13.109711647033691;24.59827995300293;-322.47635719687787
120;-9.410175323486328;24.3877010345459;-229.4925424718458
121;-7.000612735748291;24.156864166259766;-169.11285093805964
122;-10.772275924682617;24.39432144165039;-262.78236156485946
123;-12.550487518310547;24.444250106811523;-306.7872558599993
124;-9.660552024841309;24.3037109375;-234.78726390842348
125;-7.615612983703613;24.14590835571289;-183.88589317708465
126;-6.210374355316162;23.98046875;-148.92768815346062
127;-5.1896257400512695;23.818639755249023;-123.6098259668488
128;-4.487464904785156;23.689125061035156;-106.30411733646179
129;-4.285569190979004;23.67713165283203;-101.46998594213073
130;-3.9056572914123535;23.620018005371094;-92.25169554596869
131;-5.627820014953613;24.127172470092773;-135.78338413142592
132;-5.403647422790527;24.219322204589844;-130.8726780125653
133;-4.5358052253723145;24.217548370361328;-109.84608244399169
134;-4.1628217697143555;24.373151779174805;-101.46108682290105
135;-3.9163410663604736;24.647897720336914;-96.52957404160816
136;-3.4156136512756348;24.91358184814453;-85.09517026269532
137;-3.1132586002349854;25.337268829345703;-78.88147008942633
138;-2.873929262161255;25.862869262695312;-74.32805677751094
139;-2.7002573013305664;26.490768432617188;-71.53189087803185
140;-2.4254353046417236;27.027250289916992;-65.55284704055293
141;-2.247591018676758;27.546960830688477;-61.91430175489586
142;-2.1483078002929688;28.007038116455078;-60.16773844868294
143;-2.202101945877075;28.499786376953125;-62.759435037769435
144;-3.1451539993286133;29.54541778564453;-92.92488891035464
145;-3.7599313259124756;30.06405258178711;-113.03877308614119
146;-5.07491397857666;30.632537841796875;-155.45749449261348
147;-3.882694959640503;30.491552352905273;-118.38939663223982
148;-3.187520742416382;30.36943244934082;-96.80319586768701
149;-2.7216880321502686;29.953201293945312;-81.5232694863189
150;-2.3964180946350098;28.908693313598633;-69.27731574896188
151;-2.192746639251709;27.1242733001709;-59.4766591210946
152;-2.02441668510437;24.805648803710938;-50.21696932307168
153;-1.8957805633544922;23.612001419067383;-44.76317335216663
154;-1.7825461626052856;23.043519973754883;-41.07613810213502
155;-1.703809142112732;22.827774047851562;-38.89417011681326
156;-1.8513307571411133;23.16147804260254;-42.87955668111863
157;-2.1010048389434814;23.588098526000977;-49.558709144603654
158;-3.972191572189331;24.867151260375977;-98.77708866082276
159;-15.016217231750488;25.94399642944336;-389.5806862442805
160;-10.124780654907227;25.879192352294922;-262.02114609313867
161;-6.730769157409668;25.75153160095215;-173.32761465574913
162;-4.950511932373047;25.659809112548828;-127.02919119408762
163;-3.678905487060547;25.568199157714844;-94.06298817557399
164;-3.0365989208221436;25.667530059814453;-77.9419940798025
165;-2.5537102222442627;25.90529441833496;-66.15461516634923
166;-2.241764545440674;26.378700256347656;-59.13483498948699
167;-2.0221190452575684;27.089412689208984;-54.77801732369153
168;-1.9016718864440918;28.07965087890625;-53.39828265758115
169;-1.850885033607483;29.297435760498047;-54.2261853721825
170;-1.7968422174453735;30.7575626373291;-55.266487052473394
171;-1.6454864740371704;32.31953430175781;-53.181356540722845
172;-1.7129020690917969;34.457515716552734;-59.02234996664629
173;-3.8552165031433105;38.18142318725586;-147.19765278500745
174;-14.430471420288086;40.94196701049805;-590.8118848353697
175;-8.177033424377441;42.00408172607422;-343.4687802343906
176;-5.092261791229248;42.53404235839844;-216.59447872819874
177;-3.6329774856567383;42.69771957397461;-155.11985390113477
178;-2.7186214923858643;42.565006256103516;-115.71814083138179
179;-2.4889683723449707;42.630149841308594;-106.10509466334406
180;-7.116077899932861;44.236915588378906;-314.7933373796586
181;-12.706549644470215;44.76802444458008;-568.8471250899129
182;-16.96249008178711;45.08400344848633;-764.7369613422052
183;-16.391326904296875;45.02001190185547;-737.9377323186491
184;-10.918506622314453;44.015933990478516;-480.5882667623955
185;-7.639492034912109;41.80635070800781;-319.3792832425679
186;-6.43774938583374;39.88813781738281;-256.7898347359078
187;-18.661998748779297;39.83853530883789;-743.4666960867326
188;-21.051794052124023;39.80221176147461;-837.907964821592
189;-14.730700492858887;39.82402801513672;-586.6358291102006
190;-26.61895179748535;40.108455657958984;-1067.6450478307888
191;-14.007810592651367;40.033992767333984;-560.7885879523892
192;-9.120256423950195;39.91042709350586;-363.99332908214274
193;-7.475295066833496;39.817840576171875;-297.65010723102023
194;-5.514721393585205;39.52242660522461;-217.95517152623324
195;-4.386584758758545;39.1079216003418;-171.5502128387834
196;-4.776316165924072;38.863250732421875;-185.62317273362714
197;-12.023138999938965;38.96489334106445;-468.4803287574141
198;-8.439417839050293;37.948814392089844;-320.2659011514115
199;-6.365140438079834;36.68802261352539;-233.52441633053786
200;-5.416163444519043;35.334651947021484;-191.3782502002614
201;-7.690603733062744;34.37173080444336;-264.3393612364798
202;-10.30117130279541;33.343772888183594;-343.47991640268447
203;-6.978692531585693;32.00414276123047;-223.3470720676014
204;-5.222377777099609;30.754518508911133;-160.61171400633611
205;-4.209721088409424;29.650136947631836;-124.81880678267316
206;-3.642660617828369;28.747333526611328;-104.71677970496421
207;-3.1684060096740723;27.974271774291992;-88.63385080592252
208;-5.699258804321289;28.29740333557129;-161.27422509968528
209;-17.3155460357666;28.612512588500977;-495.44127892514007
210;-30.18427848815918;28.522193908691406;-860.9218440332188
211;-33.5750617980957;28.38566017150879;-953.0502944381515
212;-20.32744026184082;28.177589416503906;-572.7782655866613
213;-11.284843444824219;27.898822784423828;-314.8338474171178
214;-7.601864814758301;27.62627410888672;-210.01120111121418
215;-6.0902509689331055;27.424989700317383;-167.02507009533838
216;-5.437798976898193;27.303329467773438;-148.4700170457727
217;-4.756101131439209;27.15425682067871;-129.14839158822087
218;-4.695730686187744;27.127700805664062;-127.38437711887673
219;-5.32628059387207;27.234188079833984;-145.0569274594818
220;-4.726747035980225;27.073143005371094;-127.96789845530657
221;-4.019227027893066;26.827342987060547;-107.82518202015126
222;-3.6056385040283203;26.60795021057129;-95.9386497925043
223;-3.1247706413269043;26.288471221923828;-82.14544307963479
224;-2.6716604232788086;25.87549591064453;-69.13053835718165
225;-2.632530450820923;25.68092918395996;-67.60582808215031
226;-2.4974191188812256;25.369098663330078;-63.35727203058468
227;-4.098962306976318;25.956329345703125;-106.3940156155004
228;-2.923893451690674;25.192859649658203;-73.66123735899782
229;-2.6278889179229736;24.78338623046875;-65.12798602365365
230;-2.371541976928711;24.43824005126953;-57.956312123846146
231;-2.1342813968658447;24.127641677856445;-51.49517678329403
232;-1.9720209836959839;23.934581756591797;-47.199497459986105
233;-1.8839462995529175;23.88967514038086;-45.006865078241844
234;-2.814823865890503;24.94986915588379;-70.22948715082703
235;-4.843937873840332;25.91495132446289;-125.53041421929447
236;-3.681013345718384;25.788742065429688;-94.92870371213576
237;-3.0092272758483887;25.711393356323242;-77.37142618791495
238;-2.465841054916382;25.58685874938965;-63.093126770591425
239;-2.2085752487182617;25.612430572509766;-56.566980221959966
240;-2.059983968734741;25.237712860107422;-51.9892838993519
241;-2.0630979537963867;24.06521987915039;-49.6489058903353
242;-2.273364305496216;22.125572204589844;-50.29948608859377
243;-1.971146821975708;19.20985984802246;-37.86545419002823
244;-1.833980679512024;17.867053985595703;-32.76783180938082
245;-1.6952084302902222;17.231014251708984;-29.210160621948035
246;-1.6081993579864502;16.983531951904297;-27.312905181394854
247;-1.551623821258545;16.930328369140625;-26.269500799287925
248;-1.5819752216339111;17.064603805541992;-26.995780387367176
249;-1.5694514513015747;17.109418869018555;-26.852402274907718
250;-1.5113657712936401;17.03606414794922;-25.7477242307732
251;-1.5145070552825928;17.03872299194336;-25.805266184303946
252;-1.5270427465438843;16.98539161682129;-25.93741906567425
253;-1.8376561403274536;17.373594284057617;-31.92669221565643
254;-1.7071267366409302;16.993715286254883;-29.01042572002939
255;-1.5606272220611572;16.552549362182617;-25.832359129133238
256;-1.467811942100525;16.21765899658203;-23.80447354809712
257;-1.4078363180160522;15.979490280151367;-22.496506759781596
258;-1.4033784866333008;15.902715682983398;-22.3175290685449
259;-1.3973312377929688;15.847129821777344;-22.143689529330004
260;-1.3634507656097412;15.739023208618164;-21.45938324373992
261;-1.3057142496109009;15.572415351867676;-20.333124625793175
262;-1.2585461139678955;15.442105293273926;-19.43460160833297
263;-1.2398637533187866;15.41342830657959;-19.1105510717058
264;-1.220994234085083;15.40209674835205;-18.80587132255846
265;-1.2052357196807861;15.432391166687012;-18.599669074177427
266;-1.199851393699646;15.551076889038086;-18.658981278842703
267;-1.3285704851150513;16.15815544128418;-21.467248413191328
268;-2.63419771194458;18.29128074645996;-48.18284989086078
269;-3.1233315467834473;19.168996810913086;-59.87113245971614
270;-25.33054542541504;21.418001174926758;-542.5296516830749
271;-16.278589248657227;22.636306762695312;-368.4871398965188
272;-10.38650131225586;24.27796173095703;-252.16308137748274
273;-7.492388725280762;26.415462493896484;-197.91491336234685
274;-6.477403163909912;28.955402374267578;-187.5558149513654
275;-5.755716323852539;31.476200103759766;-181.16807875005907
276;-5.076129913330078;33.595115661621094;-170.53317155173863
277;-4.49191951751709;35.13206100463867;-157.8103905173375
278;-5.4840803146362305;36.44422912597656;-199.86307953186042
279;-33.97553253173828;37.893150329589844;-1287.439961753029
280;-26.20359992980957;38.23521423339844;-1001.9002570025332
281;-31.851787567138672;38.457489013671875;-1224.939770429046
282;-20.539447784423828;38.53770065307617;-791.5430902956141
283;-19.567548751831055;38.79906463623047;-759.2025887948839
284;-39.8241081237793;39.39805603027344;-1568.9924432163243
285;-62.9741096496582;40.26919174194336;-2535.9164962602517
286;-24.017765045166016;41.61074447631836;-999.397084186654
287;-13.693441390991211;44.054725646972656;-603.2608036430174
288;-9.603615760803223;48.23280715942383;-463.2093470240252
289;-7.564059257507324;54.16797637939453;-409.7297831929973
290;-6.0949578285217285;61.22959899902344;-373.1918237563441
291;-5.25717306137085;68.34283447265625;-359.2901083273755
292;-4.776916027069092;74.46683502197266;-355.7218177015711
293;-4.164297103881836;79.02935028076172;-329.1016944958392
294;-7.566511631011963;82.89242553710938;-627.2065019493311
295;-27.961326599121094;84.36356353759766;-2358.917153140472
296;-43.50971984863281;83.8766098022461;-3649.4477943488164
297;-36.61276626586914;83.17134857177734;-3045.133145275613
298;-19.748455047607422;82.16838073730469;-1622.6985733253532
299;-54.44968032836914;81.16914367675781;-4419.633925726928
300;-36.5819206237793;79.56432342529297;-2910.615764028771
301;-46.40332794189453;77.58171081542969;-3600.0495692616096
302;-54.495277404785156;75.15406036376953;-4095.5413676195894
303;-28.29365348815918;72.34854888916016;-2047.0047726410412
304;-16.713666915893555;69.50053405761719;-1161.6087767157296
305;-19.871023178100586;67.09989166259766;-1333.3435024755163
306;-45.05669021606445;65.3548583984375;-2944.6736089731567
307;-78.47752380371094;63.817405700683594;-5008.231974966475
308;-32.01033020019531;62.50829315185547;-2000.911104041501
309;-17.38927459716797;61.51536560058594;-1069.7075843737694
310;-11.947495460510254;60.81214904785156;-726.5528746930795
311;-9.283720970153809;60.330718994140625;-560.09356107036
312;-7.570799350738525;59.98902130126953;-454.16484351909094
313;-6.549124717712402;59.75704574584961;-391.35634535161444
314;-5.809160232543945;59.585838317871094;-346.14368237896997
315;-5.1911115646362305;59.44119644165039;-308.5658822640653
316;-5.489267349243164;59.480987548828125;-326.5070428525214
317;-6.550734043121338;59.62815475463867;-390.608183279719
318;-9.369734764099121;59.860382080078125;-560.8759029679641
319;-26.531288146972656;60.211997985839844;-1597.501868467254
320;-43.914485931396484;60.27644729614258;-2647.009196781015
321;-113.26046752929688;60.3336296081543;-6833.415097158984
322;-44.54410934448242;60.24656295776367;-2683.6294880198693
323;-22.70708656311035;60.10733413696289;-1364.8624393258142
324;-15.280678749084473;59.97142028808594;-916.4040075485682
325;-11.109237670898438;59.823509216308594;-664.5935821911553
326;-9.489795684814453;59.72822570800781;-566.8086585854762
327;-8.468759536743164;59.64977264404297;-505.1595809438004
328;-7.275969505310059;59.53800964355469;-433.1967425733601
329;-6.3617658615112305;59.360809326171875;-377.6395702829177
330;-5.656735897064209;59.03083038330078;-333.9218172627261
331;-5.750993728637695;58.62386703491211;-337.14549166626966
332;-5.111198902130127;57.765201568603516;-295.2494348387718
333;-4.395784378051758;56.38819122314453;-247.87033008529397
334;-4.067895412445068;54.547943115234375;-221.89532755677646
335;-3.953803777694702;52.36928176879883;-207.0578640926351
336;-5.217995643615723;50.50749969482422;-263.5479133775152
337;-4.544205188751221;48.64265441894531;-221.04220260520378
338;-5.686099529266357;47.73202133178711;-271.4090240256064
339;-5.826424598693848;47.01153564453125;-273.9091677016695
340;-5.187432765960693;46.413700103759766;-240.76794870771664
341;-5.733404636383057;46.18097686767578;-264.774226885831
342;-13.022954940795898;46.46152114868164;-605.0662964001167
343;-28.823925018310547;46.51945877075195;-1340.8733915005432
344;-25.758691787719727;46.46086883544922;-1196.7712005220092
345;-20.50282096862793;46.47626495361328;-952.8945396344498
346;-16.65145492553711;46.4853515625;-774.0487362407148
347;-12.050101280212402;46.43427658081055;-559.537735672162
348;-9.904229164123535;46.40876007080078;-459.6429949640369
349;-19.609830856323242;46.73569107055664;-916.4789968469922
350;-30.976213455200195;46.89978790283203;-1452.777841081741
351;-28.059736251831055;46.94835662841797;-1317.3585044503125
352;-24.796977996826172;46.989070892333984;-1165.186957008511
353;-36.803855895996094;47.121334075927734;-1734.2467889575346
354;-31.369707107543945;47.15962219238281;-1479.3835354774783
355;-53.18358612060547;47.288944244384766;-2514.9956387737475
356;-38.84062957763672;47.31294631958008;-1837.6646222254203
357;-40.22542953491211;47.37609100341797;-1905.723610297573
358;-30.419519424438477;47.391605377197266;-1441.6298603269752
359;-17.301040649414062;47.31770706176758;-818.6455733127077
360;-11.274853706359863;47.211204528808594;-532.2994243633511
361;-9.157851219177246;47.15721130371094;-431.8587250306882
362;-57.34933853149414;47.68492889404297;-2734.6991299946967
363;-44.23626708984375;47.707489013671875;-2110.4012261945754
364;-28.834835052490234;47.69256591796875;-1375.2072714746464
365;-36.799415588378906;47.777854919433594;-1758.1971391015104
366;-22.39326286315918;47.73176574707031;-1068.869977296883
