DayOfYear;depth_0.5;depth_1.5;depth_2.5;depth_4.0;depth_6.25;depth_8.75;depth_12.5;depth_17.5;depth_25.0;depth_35.0;depth_45.0;depth_55.0;depth_65.0;depth_75.0;depth_85.0;depth_95.0;depth_107.5
35;4.724294541786774;4.724294541786774;4.724294541786774;4.395578517875763;4.5223501262277885;4.681616109003162;5.038495336978278;5.661073675144061;6.539272071615111;6.702989056688519;7.014900833411985;7.225389083762237;7.298330340563845;7.313199801819748;7.3070167356411355;7.266841251807255;7.253233220961769
36;4.770054635007138;4.770054635007138;4.770054635007138;4.432597158863542;4.553159738486877;4.705638964570522;5.051172078966406;5.662235779636813;6.535810156523393;6.689526245569397;6.99956307349284;7.2105270532133;7.283512991810311;7.300455421151738;7.294160217482073;7.255285806537118;7.241962802476599
37;4.815814728227503;4.815814728227503;4.815814728227503;4.4696157998513195;4.583969350745963;4.729661820137881;5.063848820954534;5.663397884129566;6.532348241431672;6.676063434450276;6.984225313573692;7.195665022664364;7.268695643056776;7.287711040483731;7.281303699323016;7.243730361266978;7.230692383991431
38;4.861574821447866;4.861574821447866;4.861574821447866;4.506634440839097;4.614778963005049;4.753684675705242;5.076525562942661;5.664559988622319;6.528886326339954;6.662600623331153;6.968887553654548;7.180802992115425;7.253878294303238;7.274966659815723;7.268447181163953;7.232174915996835;7.219421965506258
39;4.907334914668231;4.907334914668231;4.907334914668231;4.543653081826874;4.645588575264138;4.777707531272602;5.0892023049307875;5.665722093115071;6.525424411248233;6.6491378122120315;6.953549793735404;7.165940961566491;7.239060945549706;7.2622222791477125;7.255590663004896;7.2206194707266995;7.2081515470210915
40;4.953095007888594;4.953095007888594;4.953095007888594;4.580671722814652;4.676398187523225;4.801730386839963;5.101879046918914;5.666884197607823;6.5219624961565135;6.63567500109291;6.938212033816256;7.151078931017555;7.2242435967961685;7.249477898479703;7.242734144845834;7.209064025456559;7.196881128535922
41;4.998855101108959;4.998855101108959;4.998855101108959;4.6176903638024305;4.70720779978231;4.825753242407322;5.114555788907042;5.668046302100575;6.518500581064794;6.622212189973789;6.922874273897111;7.136216900468619;7.209426248042635;7.236733517811697;7.229877626686777;7.197508580186422;7.185610710050752
42;5.044615194329322;5.044615194329322;5.044615194329322;4.654709004790209;4.7380174120413985;4.849776097974683;5.12723253089517;5.669208406593326;6.515038665973075;6.608749378854665;6.907536513977967;7.12135486991968;7.1946088992891015;7.223989137143687;7.217021108527718;7.185953134916278;7.174340291565582
43;5.090375287549685;5.090375287549685;5.090375287549685;4.691727645777985;4.768827024300484;4.873798953542043;5.139909272883296;5.6703705110860785;6.511576750881355;6.595286567735545;6.892198754058822;7.106492839370745;7.179791550535564;7.2112447564756765;7.2041645903686575;7.174397689646139;7.163069873080412
44;5.145649758291395;5.145649758291395;5.145649758291395;4.736478693391359;4.805062528606981;4.902763377354635;5.156550726487063;5.675687444309898;6.5081148357896375;6.581948664102011;6.876514807818257;7.092601897416737;7.16666311099803;7.200298725663296;7.193106422065225;7.1645327953970455;7.153490005616288
