DayOfYear;depth_0.5;depth_1.5;depth_2.5;depth_4.0;depth_6.25;depth_8.75;depth_12.5;depth_17.5;depth_25.0;depth_35.0;depth_45.0;depth_55.0;depth_65.0;depth_75.0;depth_85.0;depth_95.0;depth_107.5
99;310.14885965883764;310.14885965883764;310.14885965883764;311.1411246256143;301.3396747163897;289.9898877476335;269.6804857107204;247.98196334619308;243.69246613791108;238.06423506673897;233.94377758372593;232.54790593077132;231.70280272925774;230.97987868232005;230.97987868232005;233.59936587765932;233.59936587765932
100;309.36742295569104;309.36742295569104;309.36742295569104;310.3010829175697;300.5227999856439;289.2402225478549;269.04547492252584;247.50567541813024;243.2440148497051;237.7029280133449;233.68215362122402;232.34116407390482;231.5303580273191;230.83852463708214;230.83852463708214;233.4251197034284;233.4251197034284
101;308.5859862525443;308.5859862525443;308.5859862525443;309.4610412095252;299.70592525489826;288.4905573480762;268.4104641343313;247.02938749006736;242.79556356149894;237.3416209599508;233.4205296587221;232.13442221703826;231.35791332538045;230.69717059184416;230.69717059184416;233.25087352919746;233.25087352919746
102;307.8045495493976;307.8045495493976;307.8045495493976;308.62099950148064;298.8890505241525;287.7408921482975;267.7754533461366;246.55309956200455;242.34711227329288;236.9803139065568;233.15890569622016;231.92768036017162;231.1854686234418;230.5558165466062;230.5558165466062;233.0766273549666;233.0766273549666
103;307.0072802163808;307.0072802163808;307.0072802163808;307.7475373388907;298.0651412154846;286.9976994593414;267.1521420168165;246.055936958617;241.9037692643076;236.66077000251337;232.9450445583936;231.75333233447398;231.03158593449015;230.40116055331637;230.40116055331637;232.8900341028135;232.8900341028135
104;306.2100108833639;306.2100108833639;306.2100108833639;306.8740751763008;297.2412319068168;286.25450677038526;266.52883068749645;245.55877435522942;241.46042625532235;236.34122609846997;232.73118342056688;231.57898430877628;230.8777032455385;230.24650456002647;230.24650456002647;232.70344085066054;232.70344085066054
105;305.5185299956939;305.5185299956939;305.5185299956939;306.12322141218795;296.53757203676713;285.62306033912586;265.9722849195043;245.04106942903584;240.9907775038247;235.99657529195372;232.49407256101824;231.3958842042478;230.72646256746592;230.0980108996542;230.0980108996542;232.51684759850758;232.51684759850758
106;304.82704910802386;304.82704910802386;304.82704910802386;305.37236764807517;295.8339121667174;284.99161390786645;265.41573915151207;244.52336450284227;240.52112875232706;235.65192448543758;232.25696170146958;231.21278409971944;230.57522188939336;229.94951723928205;229.94951723928205;232.33025434635454;232.33025434635454
107;304.1355682203538;304.1355682203538;304.1355682203538;304.6215138839624;295.1302522966677;284.3601674766071;264.8591933835199;244.00565957664864;240.05148000082943;235.30727367892135;232.01985084192077;231.02968399519105;230.42398121132075;229.80102357890982;229.80102357890982;232.14366109420152;232.14366109420152
108;303.4440873326837;303.4440873326837;303.4440873326837;303.8706601198496;294.4265924266181;283.7287210453477;264.3026476155277;243.48795465045512;239.58183124933183;234.96262287240518;231.78273998237208;230.8465838906626;230.27274053324817;229.65252991853768;229.65252991853768;231.95706784204847;231.95706784204847
109;302.75260644501367;302.75260644501367;302.75260644501367;303.1198063557369;293.72293255656837;283.09727461408824;263.7461018475355;242.97024972426155;239.11218249783423;234.617972065889;231.54562912282339;230.66348378613412;230.1214998551756;229.50403625816543;229.50403625816543;231.77047458989549;231.77047458989549
110;302.06112555734353;302.06112555734353;302.06112555734353;302.3689525916241;293.01927268651866;282.4658281828289;263.1895560795433;242.45254479806798;238.64253374633662;234.2733212593728;231.3085182632747;230.4803836816057;229.970259177103;229.35554259779317;229.35554259779317;231.58388133774244;231.58388133774244
111;301.3696446696735;301.3696446696735;301.3696446696735;301.61809882751135;292.31561281646907;281.83438175156954;262.6330103115511;241.9348398718743;238.17288499483902;233.92867045285666;231.07140740372594;230.29728357707728;229.8190184990305;229.20704893742098;229.20704893742098;231.39728808558945;231.39728808558945
112;300.67816378200337;300.67816378200337;300.67816378200337;300.86724506339857;291.6119529464193;281.20293532031013;262.07646454355887;241.41713494568077;237.70323624334134;233.5840196463404;230.83429654417722;230.11418347254886;229.6677778209579;229.05855527704873;229.05855527704873;231.21069483343643;231.21069483343643
113;299.9866828943334;299.9866828943334;299.9866828943334;300.11639129928585;290.9082930763697;280.57148888905067;261.5199187755668;240.89943001948714;237.2335874918437;233.2393688398242;230.59718568462856;229.9310833680205;229.51653714288534;228.91006161667653;228.91006161667653;231.02410158128342;231.02410158128342
114;299.29520200666326;299.29520200666326;299.29520200666326;299.36553753517296;290.20463320631995;279.9400424577914;260.96337300757455;240.3817250932936;236.76393874034613;232.894718033308;230.36007482507986;229.74798326349202;229.36529646481276;228.76156795630433;228.76156795630433;230.83750832913046;230.83750832913046
115;298.6037211189932;298.6037211189932;298.6037211189932;298.61468377106024;289.5009733362703;279.308596026532;260.40682723958236;239.86402016710005;236.2942899888485;232.55006722679184;230.12296396553117;229.5648831589636;229.21405578674015;228.61307429593208;228.61307429593208;230.6509150769774;230.6509150769774
116;297.9122402313232;297.9122402313232;297.9122402313232;297.86383000694747;288.7973134662206;278.67714959527257;259.8502814715901;239.3463152409064;235.8246412373509;232.20541642027558;229.88585310598248;229.38178305443523;229.0628151086676;228.46458063555986;228.46458063555986;230.4643218248244;230.4643218248244
117;297.22075934365307;297.22075934365307;297.22075934365307;297.1129762428347;288.0936535961709;278.04570316401316;259.293735703598;238.8286103147129;235.3549924858533;231.86076561375938;229.64874224643373;229.1986829499068;228.91157443059504;228.31608697518777;228.31608697518777;230.27772857267138;230.27772857267138
118;296.529278455983;296.529278455983;296.529278455983;296.3621224787219;287.3899937261212;277.41425673275376;258.7371899356057;238.31090538851925;234.88534373435567;231.51611480724324;229.41163138688506;229.0155828453784;228.76033375252243;228.16759331481546;228.16759331481546;230.09113532051833;230.09113532051833
119;295.83779756831296;295.83779756831296;295.83779756831296;295.6112687146092;286.6863338560715;276.7828103014944;258.18064416761354;237.79320046232567;234.415694982858;231.17146400072707;229.1745205273364;228.83248274084997;228.60909307444987;228.0190996544433;228.0190996544433;229.90454206836532;229.90454206836532
120;295.1463166806428;295.1463166806428;295.1463166806428;294.86041495049636;285.9826739860219;276.15136387023495;257.62409839962135;237.2754955361321;233.94604623136038;230.82681319421087;228.9374096677876;228.6493826363215;228.45785239637732;227.87060599407107;227.87060599407107;229.71794881621227;229.71794881621227
121;294.45483579297274;294.45483579297274;294.45483579297274;294.1095611863836;285.2790141159722;275.5199174389756;257.0675526316291;236.75779060993852;233.47639747986284;230.48216238769464;228.70029880823895;228.46628253179307;228.30661171830477;227.72211233369882;227.72211233369882;229.53135556405934;229.53135556405934
122;293.76335490530266;293.76335490530266;293.76335490530266;293.3587074222708;284.5753542459225;274.88847100771613;256.5110068636369;236.24008568374487;233.00674872836518;230.13751158117842;228.4631879486903;228.28318242726462;228.15537104023215;227.5736186733266;227.5736186733266;229.3447623119063;229.3447623119063
123;293.0718740176327;293.0718740176327;293.0718740176327;292.60785365815804;283.87169437587283;274.2570245764568;255.95446109564472;235.72238075755132;232.53709997686758;229.79286077466222;228.22607708914148;228.1000823227363;228.00413036215957;227.4251250129544;227.4251250129544;229.15816905975325;229.15816905975325
124;292.3803931299626;292.3803931299626;292.3803931299626;291.85699989404526;283.1680345058231;273.62557814519744;255.39791532765256;235.20467583135778;232.06745122536995;229.448209968146;227.98896622959285;227.91698221820786;227.85288968408702;227.27663135258226;227.27663135258226;228.97157580760032;228.97157580760032
125;291.6889122422924;291.6889122422924;291.6889122422924;291.10614612993254;282.4643746357735;272.9941317139381;254.8413695596604;234.68697090516423;231.59780247387232;229.1035591616299;227.7518553700441;227.73388211367939;227.7016490060144;227.12813769221003;227.12813769221003;228.78498255544727;228.78498255544727
126;290.99743135462245;290.99743135462245;290.99743135462245;290.35529236581976;281.7607147657238;272.3626852826786;254.28482379166817;234.16926597897066;231.12815372237475;228.7589083551137;227.51474451049538;227.55078200915094;227.55040832794185;226.97964403183775;226.97964403183775;228.5983893032943;228.5983893032943
127;290.30595046695237;290.30595046695237;290.30595046695237;289.60443860170693;281.0570548956741;271.7312388514192;253.72827802367593;233.65156105277708;230.65850497087706;228.41425754859748;227.27763365094668;227.36768190462251;227.39916764986927;226.8311503714656;226.8311503714656;228.41179605114124;228.41179605114124
128;289.6144695792823;289.6144695792823;289.6144695792823;288.8535848375942;280.35339502562437;271.0997924201599;253.17173225568376;233.13385612658342;230.18885621937952;228.06960674208128;227.04052279139796;227.1845818000941;227.24792697179666;226.68265671109336;226.68265671109336;228.2252027989882;228.2252027989882
129;288.92298869161226;288.92298869161226;288.92298869161226;288.1027310734813;279.6497351555747;270.46834598890047;252.61518648769152;232.61615120038985;229.7192074678819;227.72495593556508;226.80341193184924;227.0014816955657;227.0966862937241;226.53416305072113;226.53416305072113;228.0386095468352;228.0386095468352
130;288.2315078039422;288.2315078039422;288.2315078039422;287.3518773093687;278.94607528552507;269.83689955764106;252.05864071969938;232.09844627419625;229.24955871638429;227.38030512904888;226.5663010723006;226.81838159103728;226.94544561565155;226.3856693903489;226.3856693903489;227.85201629468222;227.85201629468222
131;287.5400269162721;287.5400269162721;287.5400269162721;286.60102354525594;278.2424154154753;269.20545312638166;251.5020949517072;231.58074134800265;228.77990996488663;227.03565432253265;226.3291902127519;226.63528148650883;226.7942049375789;226.23717572997668;226.23717572997668;227.66542304252917;227.66542304252917
132;286.84854602860196;286.84854602860196;286.84854602860196;285.85016978114305;277.5387555454257;268.57400669512225;250.94554918371497;231.06303642180913;228.31026121338903;226.69100351601648;226.09207935320316;226.45218138198044;226.64296425950636;226.0886820696045;226.0886820696045;227.47882979037615;227.47882979037615
133;286.157065140932;286.157065140932;286.157065140932;285.0993160170304;276.835095675376;267.94256026386284;250.38900341572278;230.54533149561556;227.8406124618913;226.34635270950028;225.85496849365447;226.26908127745202;226.49172358143386;225.9401884092323;225.9401884092323;227.29223653822316;227.29223653822316
134;285.46558425326185;285.46558425326185;285.46558425326185;284.3484622529176;276.13143580532625;267.31111383260355;249.83245764773056;230.02762656942195;227.37096371039377;226.0017019029841;225.6178576341058;226.0859811729236;226.3404829033613;225.7916947488601;225.7916947488601;227.1056432860701;227.1056432860701
135;284.77410336559177;284.77410336559177;284.77410336559177;283.5976084888047;275.42777593527666;266.6796674013441;249.27591187973846;229.5099216432284;226.90131495889617;225.65705109646785;225.38074677455705;225.90288106839515;226.18924222528867;225.6432010884879;225.6432010884879;226.91905003391713;226.91905003391713
136;284.0826224779217;284.0826224779217;284.0826224779217;282.846754724692;274.72411606522695;266.0482209700847;248.71936611174627;228.9922167170347;226.4316662073985;225.3124002899517;225.1436359150083;225.71978096386675;226.0380015472161;225.49470742811565;225.49470742811565;226.73245678176409;226.73245678176409
137;283.3911415902517;283.3911415902517;283.3911415902517;282.09590096057923;274.02045619517725;265.4167745388253;248.16282034375402;228.4745117908412;225.96201745590096;224.96774948343545;224.9065250554597;225.5366808593383;225.88676086914356;225.3462137677434;225.3462137677434;226.54586352961107;226.54586352961107
138;282.6996607025815;282.6996607025815;282.6996607025815;281.3450471964665;273.31679632512754;264.785328107566;247.60627457576186;227.95680686464763;225.49236870440328;224.6230986769193;224.66941419591095;225.35358075480988;225.73552019107092;225.19772010737123;225.19772010737123;226.35927027745808;226.35927027745808
139;282.0081798149115;282.0081798149115;282.0081798149115;280.59419343235373;272.6131364550779;264.1538816763066;247.04972880776967;227.43910193845406;225.02271995290573;224.27844787040306;224.43230333636222;225.1704806502814;225.58427951299836;225.049226446999;225.049226446999;226.17267702530506;226.17267702530506
140;281.31669892724153;281.31669892724153;281.31669892724153;279.843339668241;271.90947658502824;263.5224352450471;246.4931830397775;226.92139701226048;224.55307120140807;223.93379706388694;224.19519247681353;224.98738054575304;225.43303883492584;224.90073278662678;224.90073278662678;225.98608377315202;225.98608377315202
141;280.6252180395714;280.6252180395714;280.6252180395714;279.0924859041281;271.20581671497854;262.8909888137877;245.93663727178526;226.4036920860668;224.08342244991044;223.5891462573707;223.95808161726484;224.80428044122465;225.28179815685317;224.7522391262546;224.7522391262546;225.799490520999;225.799490520999
142;279.9337371519013;279.9337371519013;279.9337371519013;278.3416321400154;270.5021568449287;262.25954238252837;245.38009150379312;225.88598715987328;223.61377369841284;223.24449545085454;223.72097075771606;224.6211803366962;225.13055747878067;224.60374546588235;224.60374546588235;225.61289726884598;225.61289726884598
143;279.2422562642312;279.2422562642312;279.2422562642312;277.59077837590263;269.79849697487913;261.62809595126896;244.82354573580085;225.36828223367974;223.14412494691513;222.89984464433834;223.48385989816742;224.43808023216778;224.97931680070806;224.45525180551013;224.45525180551013;225.42630401669302;225.42630401669302
144;278.5507753765612;278.5507753765612;278.5507753765612;276.83992461178985;269.0948371048294;260.9966495200096;244.26699996780863;224.85057730748613;222.6744761954176;222.55519383782212;223.24674903861867;224.25498012763939;224.8280761226355;224.3067581451379;224.3067581451379;225.23971076453998;225.23971076453998
145;277.85929448889107;277.85929448889107;277.85929448889107;276.0890708476771;268.3911772347797;260.36520308875015;243.71045419981638;224.33287238129253;222.20482744391995;222.2105430313059;223.00963817907004;224.07188002311096;224.67683544456293;224.1582644847657;224.1582644847657;225.053117512387;225.053117512387
146;277.167813601221;277.167813601221;277.167813601221;275.3382170835643;267.6875173647302;259.7337566574908;243.15390843182433;223.8151674550989;221.7351786924224;221.86589222478972;222.7725273195213;223.88877991858251;224.5255947664904;224.0097708243935;224.0097708243935;224.86652426023394;224.86652426023394
147;276.476332713551;276.476332713551;276.476332713551;274.5873633194515;266.9838574946804;259.10231022623134;242.59736266383206;223.2974625289053;221.2655299409248;221.52124141827346;222.53541645997265;223.7056798140541;224.37435408841776;223.86127716402132;223.86127716402132;224.67993100808096;224.67993100808096
148;275.7848518258809;275.7848518258809;275.7848518258809;273.8365095553388;266.2801976246308;258.470863794972;242.04081689583984;222.77975760271184;220.79588118942712;221.1765906117573;222.29830560042393;223.5225797095257;224.22311341034518;223.7127835036491;223.7127835036491;224.49333775592794;224.49333775592794
149;275.0933709382108;275.0933709382108;275.0933709382108;273.0856557912259;265.576537754581;257.8394173637126;241.48427112784765;222.26205267651824;220.3262324379295;220.8319398052411;222.06119474087518;223.33947960499725;224.07187273227265;223.56428984327692;223.56428984327692;224.30674450377492;224.30674450377492
150;274.40189005054066;274.40189005054066;274.40189005054066;272.3348020271132;264.87287788453136;257.2079709324533;240.92772535985543;221.7443477503246;219.8565836864319;220.48728899872492;221.82408388132646;223.15637950046877;223.92063205420007;223.41579618290464;223.41579618290464;224.1201512516219;224.1201512516219
151;273.7104091628707;273.7104091628707;273.7104091628707;271.5839482630005;264.1692180144817;256.57652450119383;240.37117959186327;221.22664282413106;219.38693493493426;220.14263819220875;221.5869730217778;222.97327939594035;223.76939137612752;223.26730252253245;223.26730252253245;223.93355799946886;223.93355799946886
152;273.0189282752006;273.0189282752006;273.0189282752006;270.83309449888765;263.46555814443195;255.94507806993443;239.81463382387108;220.70893789793746;218.91728618343666;219.79798738569252;221.349862162229;222.79017929141193;223.61815069805488;223.11880886216022;223.11880886216022;223.7469647473159;223.7469647473159
153;272.3274473875304;272.3274473875304;272.3274473875304;270.0822407347749;262.76189827438236;255.31363163867502;239.25808805587886;220.19123297174383;218.44763743193914;219.45333657917635;221.1127513026804;222.60707918688357;223.4669100199824;222.970315201788;222.970315201788;223.56037149516285;223.56037149516285
154;271.63596649986044;271.63596649986044;271.63596649986044;269.3313869706621;262.05823840433266;254.68218520741559;238.70154228788667;219.67352804555028;217.9779886804414;219.10868577266012;220.87564044313174;222.42397908235517;223.31566934190977;222.8218215414158;222.8218215414158;223.37377824300984;223.37377824300984
155;270.94448561219036;270.94448561219036;270.94448561219036;268.5805332065493;261.354578534283;254.0507387761563;238.14499651989448;219.1558231193567;217.5083399289438;218.764034966144;220.63852958358294;222.24087897782672;223.1644286638372;222.67332788104358;222.67332788104358;223.18718499085682;223.18718499085682
156;270.2530047245203;270.2530047245203;270.2530047245203;267.8296794424366;260.6509186642333;253.41929234489683;237.5884507519023;218.63811819316314;217.03869117744622;218.41938415962775;220.40141872403422;222.05777887329825;223.0131879857646;222.52483422067135;222.52483422067135;223.00059173870383;223.00059173870383
157;269.56152383685026;269.56152383685026;269.56152383685026;267.07882567832377;259.9472587941836;252.78784591363754;237.03190498391012;218.12041326696954;216.56904242594857;218.0747333531115;220.1643078644856;221.8746787687699;222.86194730769202;222.37634056029918;222.37634056029918;222.81399848655084;222.81399848655084
158;268.8700429491801;268.8700429491801;268.8700429491801;266.327971914211;259.24359892413395;252.1563994823781;236.47535921591788;217.6027083407759;216.09939367445097;217.73008254659533;219.92719700493683;221.6915786642414;222.7107066296195;222.22784689992685;222.22784689992685;222.6274052343978;222.6274052343978
159;268.17856206151015;268.17856206151015;268.17856206151015;265.5771181500982;258.5399390540842;251.52495305111873;235.91881344792571;217.0850034145824;215.62974492295328;217.38543174007916;219.69008614538814;221.50847855971304;222.55946595154685;222.07935323955473;222.07935323955473;222.44081198224475;222.44081198224475
160;267.48708117384;267.48708117384;267.48708117384;264.8262643859855;257.8362791840346;250.8935066198593;235.3622676799335;216.5672984883888;215.16009617145573;217.04078093356296;219.45297528583936;221.32537845518462;222.40822527347436;221.93085957918257;221.93085957918257;222.2542187300918;222.2542187300918
161;266.79560028616993;266.79560028616993;266.79560028616993;264.0754106218728;257.1326193139849;250.26206018859992;234.8057219119413;216.0495935621952;214.6904474199581;216.69613012704676;219.21586442629075;221.14227835065614;222.25698459540175;221.7823659188103;221.7823659188103;222.06762547793872;222.06762547793872
162;266.10411939849996;266.10411939849996;266.10411939849996;263.3245568577599;256.4289594439352;249.6306137573405;234.24917614394914;215.5318886360016;214.2207986684605;216.35147932053053;218.97875356674203;220.95917824612772;222.10574391732916;221.6338722584381;221.6338722584381;221.88103222578576;221.88103222578576
163;265.4126385108298;265.4126385108298;265.4126385108298;262.57370309364717;255.7252995738855;248.9991673260811;233.6926303759569;215.01418370980807;213.75114991696285;216.00682851401436;218.7416427071933;220.77607814159936;221.95450323925664;221.48537859806586;221.48537859806586;221.6944389736327;221.6944389736327
164;264.72115762315974;264.72115762315974;264.72115762315974;261.8228493295344;255.0216397038358;248.36772089482176;233.1360846079647;214.49647878361446;213.2815011654652;215.6621777074982;218.50453184764464;220.59297803707094;221.80326256118403;221.33688493769367;221.33688493769367;221.5078457214797;221.5078457214797
165;264.0296767354897;264.0296767354897;264.0296767354897;261.0719955654217;254.31797983378613;247.7362744635624;232.5795388399725;213.97877385742083;212.81185241396767;215.31752690098193;218.2674209880959;220.40987793254246;221.65202188311147;221.18839127732144;221.18839127732144;221.3212524693267;221.3212524693267
166;263.3381958478195;263.3381958478195;263.3381958478195;260.3211418013089;253.6143199637364;247.10482803230295;232.0229930719803;213.46106893122726;212.34220366247;214.97287609446573;218.03031012854717;220.2267778280141;221.50078120503886;221.03989761694922;221.03989761694922;221.13465921717363;221.13465921717363
167;262.6467149601495;262.6467149601495;262.6467149601495;259.57028803719606;252.9106600936868;246.47338160104357;231.4664473039882;212.94336400503371;211.8725549109724;214.62822528794956;217.7931992689985;220.04367772348567;221.3495405269663;220.89140395657697;220.89140395657697;220.94806596502067;220.94806596502067
168;261.9552340724794;261.9552340724794;261.9552340724794;258.8194342730833;252.20700022363707;245.84193516978414;230.90990153599594;212.4256590788401;211.40290615947478;214.28357448143333;217.55608840944979;219.8605776189572;221.19829984889373;220.74291029620483;220.74291029620483;220.76147271286766;220.76147271286766
169;261.26375318480933;261.26375318480933;261.26375318480933;258.0685805089705;251.50334035358736;245.21048873852476;230.35335576800378;211.90795415264648;210.93325740797718;213.9389236749171;217.31897754990104;219.67747751442883;221.04705917082111;220.59441663583254;220.59441663583254;220.57487946071467;220.57487946071467
170;260.5722722971393;260.5722722971393;260.5722722971393;257.3177267448577;250.79968048353768;244.57904230726538;229.79681000001165;211.39024922645294;210.4636086564795;213.59427286840094;217.08186669035243;219.4943774099004;220.89581849274856;220.4459229754604;220.4459229754604;220.38828620856165;220.38828620856165
171;259.8807914094692;259.8807914094692;259.8807914094692;256.5668729807449;250.09602061348804;243.94759587600592;229.2402642320194;210.8725443002594;209.99395990498195;213.24962206188476;216.84475583080373;219.31127730537193;220.744577814676;220.29742931508818;220.29742931508818;220.20169295640864;220.20169295640864
172;259.1893105217992;259.1893105217992;259.1893105217992;255.8160192166322;249.39236074343842;243.31614944474666;228.68371846402718;210.3548393740658;209.5243111534843;212.9049712553686;216.607644971255;219.1281772008435;220.59333713660345;220.14893565471587;220.14893565471587;220.01509970425562;220.01509970425562
173;258.4978296341291;258.4978296341291;258.4978296341291;255.06516545251944;248.68870087338857;242.68470301348725;228.127172696035;209.8371344478722;209.0546624019867;212.56032044885242;216.3705341117063;218.9450770963151;220.4420964585308;220.00044199434376;220.00044199434376;219.82850645210263;219.82850645210263
174;257.80634874645904;257.80634874645904;257.80634874645904;254.3143116884066;247.98504100333903;242.05325658222785;227.57062692804277;209.31942952167867;208.58501365048912;212.21566964233622;216.1334232521576;218.76197699178672;220.29085578045826;219.85194833397156;219.85194833397156;219.64191319994953;219.64191319994953
175;257.114867858789;257.114867858789;257.114867858789;253.56345792429394;247.28138113328922;241.4218101509684;227.01408116005067;208.8017245954851;208.11536489899143;211.87101883582002;215.89631239260882;218.57887688725825;220.13961510238576;219.70345467359928;219.70345467359928;219.45531994779657;219.45531994779657
176;256.4233869711189;256.4233869711189;256.4233869711189;252.81260416018114;246.5777212632396;240.79036371970912;226.45753539205842;208.2840196692915;207.64571614749383;211.52636802930382;215.65920153306013;218.3957767827298;219.98837442431312;219.55496101322709;219.55496101322709;219.2687266956436;219.2687266956436
177;255.73190608344882;255.73190608344882;255.73190608344882;252.0617503960683;245.87406139318983;240.15891728844971;225.9009896240662;207.76631474309787;207.17606739599623;211.18171722278765;215.42209067351143;218.21267667820138;219.8371337462405;219.4064673528549;219.4064673528549;219.0821334434905;219.0821334434905
178;255.0212384176027;255.0212384176027;255.0212384176027;251.31089663195561;245.1704015231402;239.52747085719028;225.34444385607404;207.24860981690424;206.70641864449854;210.83706641627143;215.18497981396274;218.02957657367304;219.68589306816804;219.25797369248266;219.25797369248266;218.8955401913375;218.8955401913375
179;254.31057075175661;254.31057075175661;254.31057075175661;250.5600428678428;244.46674165309048;238.89602442593088;224.78789808808185;206.73090489071072;206.236769893001;210.49241560975517;214.94786895441402;217.84647646914456;219.53465239009537;219.1094800321105;219.1094800321105;218.70894693918444;218.70894693918444
180;253.69275701114728;253.69275701114728;253.69275701114728;249.91181919214213;243.88888517565582;238.39581523820615;224.37048793493423;206.32126335183466;205.8091466450135;210.13441669160977;214.6931198281948;217.65711655909254;219.38522297633105;218.97148858177582;218.97148858177582;218.5345784140917;218.5345784140917
181;253.15212327053797;253.15212327053797;253.15212327053797;249.34917837358444;243.38331917441153;237.95945049492582;224.0200955595644;205.99589324152996;205.45370053988324;209.8308339639406;214.46634784483265;217.4854204585643;219.25308499113817;218.84191617906043;218.84191617906043;218.37338893661789;218.37338893661789
182;252.64913948229457;252.64913948229457;252.64913948229457;248.82915794245116;242.90015171238608;237.54079296028314;223.69415856685572;205.73259931414066;205.12238752462272;209.50540334805285;214.2108140640745;217.29180682866175;219.10396104214718;218.69722678682444;218.69722678682444;218.20500212665755;218.20500212665755
183;252.2469607432493;252.2469607432493;252.2469607432493;248.40322743248305;242.48393144219446;237.17716242847473;223.4074357282282;205.51917792377117;204.84926642163953;209.23650678574143;213.98788823342665;217.09996480451585;218.94294238618093;218.54807299584235;218.54807299584235;218.0391183209761;218.0391183209761
184;251.89966844465377;251.89966844465377;251.89966844465377;248.0015355474464;242.06877868536495;236.78207309902885;223.06871164822985;205.29165018478918;204.5960627009249;208.98825789931664;213.77900289831976;216.9115454332823;218.77132464123758;218.38973664171755;218.38973664171755;217.8785924677575;217.8785924677575
185;251.6363115415002;251.6363115415002;251.6363115415002;247.66920609103684;241.70690192370395;236.41807325203763;222.74081447608768;205.08221545469348;204.3539365267225;208.72046642361605;213.5379479316093;216.69285410467336;218.56987328611513;218.22974487856393;218.22974487856393;217.69885802701867;217.69885802701867
186;251.44635807920687;251.44635807920687;251.44635807920687;247.40451835505738;241.41172365666668;236.11517591400698;222.47463156917848;204.94531040201716;204.19652519122982;208.50788290490465;213.31453640575907;216.48722901262366;218.37583612454108;218.0768967713242;218.0768967713242;217.5341201454197;217.5341201454197
187;251.33262263016297;251.33262263016297;251.33262263016297;247.2273320948998;241.19712615365003;235.87878544010388;222.26969418995307;204.8727858166243;204.09329504336895;208.3390036333985;213.11412236575396;216.2736864737307;218.1560586848137;217.9128027940875;217.9128027940875;217.37449794541516;217.37449794541516
188;251.21888718111902;251.21888718111902;251.21888718111902;247.05014583474215;240.98252865063344;235.64239496620078;222.06475681072754;204.80026123123136;203.9900648955081;208.17012436189233;212.9137083257488;216.06014393483775;217.93628124508635;217.74870881685075;217.74870881685075;217.21487574541058;217.21487574541058
189;251.10681957122617;251.10681957122617;251.10681957122617;246.8792928256081;240.79138767311426;235.43943111711516;221.90143902514828;204.74774651752557;203.87330664280265;207.9665558418944;212.68520957228404;215.82805326605194;217.7023622710634;217.57300625974605;217.57300625974605;217.04779351488096;217.04779351488096
190;251.0397756061817;251.0397756061817;251.0397756061817;246.7873940395043;240.68616061559516;235.3212879128782;221.8134538924983;204.71011908503198;203.76341039373347;207.79145094735097;212.47614371457678;215.59770782756925;217.45555552491913;217.4042523135505;217.4042523135505;216.89540163344233;216.89540163344233
191;251.00598222615375;251.00598222615375;251.00598222615375;246.73867341866307;240.6329933421985;235.26640578689884;221.80908589274938;204.7569301015018;203.69472680151284;207.62801423228228;212.26839281833364;215.3603187343546;217.19757316036947;217.22178505779414;217.22178505779414;216.73882699160913;216.73882699160913
192;250.97218884612582;250.97218884612582;250.97218884612582;246.68995279782183;240.57982606880168;235.2115236609194;221.80471789300037;204.80374111797155;203.6260432092922;207.46457751721354;212.06064192209067;215.12292964114002;216.93959079581967;217.03931780203794;217.03931780203794;216.58225234977598;216.58225234977598
193;250.93839546609772;250.93839546609772;250.93839546609772;246.64123217698062;240.526658795405;235.15664153493998;221.8003498932514;204.8505521344414;203.55735961707157;207.30114080214477;211.85289102584758;214.8855405479254;216.6816084312699;216.85685054628166;216.85685054628166;216.42567770794275;216.42567770794275
194;250.90460208606976;250.90460208606976;250.90460208606976;246.59251155613939;240.47349152200823;235.10175940896053;221.79598189350247;204.89736315091122;203.4886760248509;207.13770408707603;211.64514012960456;214.64815145471084;216.42362606672023;216.67438329052527;216.67438329052527;216.26910306610955;216.26910306610955
195;250.87080870604174;250.87080870604174;250.87080870604174;246.54379093529815;240.42032424861162;235.04687728298114;221.7916138937535;204.94417416738105;203.41999243263027;206.97426737200732;211.43738923336147;214.41076236149627;216.16564370217048;216.49191603476902;216.49191603476902;216.11252842427638;216.11252842427638
196;250.82490142824864;250.82490142824864;250.82490142824864;246.47700789036068;240.34152060659463;234.97130485176046;221.78483921828837;205.0306026053275;203.40130868490493;206.85456000867097;211.24840393562602;214.17741969448178;215.90812838595457;216.31271966147298;216.31271966147298;215.96381811962502;215.96381811962502
197;250.8345048782183;250.8345048782183;250.8345048782183;246.48892522278166;240.3440328675426;234.97921051577796;221.86541002350597;205.20105961470256;203.45016121750294;206.7616292491082;211.0536322227963;213.9362597767934;215.64278665464434;216.128952075239;216.128952075239;215.81691503869334;215.81691503869334
198;250.89057724041302;250.89057724041302;250.89057724041302;246.54694566596152;240.38247653328554;234.99134007517875;221.9155930339941;205.33357634272244;203.4928476712423;206.6755678773006;210.86362199203504;213.68981291636692;215.3652704038176;215.92111839033257;215.92111839033257;215.66691173981033;215.66691173981033
