DayOfYear;depth_0.5;depth_1.5;depth_2.5;depth_4.0;depth_6.25;depth_8.75;depth_12.5;depth_17.5;depth_25.0;depth_35.0;depth_45.0;depth_55.0;depth_65.0;depth_75.0;depth_85.0;depth_95.0;depth_107.5
24;26.99685999637976;26.99685999637976;26.99685999637976;27.479058108790035;28.05786329046821;28.619185799792003;29.711536100231104;31.173059993590837;32.76722191585072;33.25579069997382;33.811428408819275;34.16056209203516;34.32291953887842;34.47845836016403;34.52256394074221;34.60111351687545;34.61400857239218
25;26.916219084398502;26.916219084398502;26.916219084398502;27.40578815414261;27.989213909225555;28.55638125486789;29.660553421533972;31.14213894961534;32.762622512484874;33.255396497285595;33.811837644438626;34.16162987225292;34.32406774792714;34.48079090670076;34.52453463798741;34.60346245511809;34.61616708595554
26;26.83557817241723;26.83557817241723;26.83557817241723;27.33251819949516;27.9205645279829;28.493576709943774;29.60957074283683;31.111217905639844;32.75802310911901;33.25500229459735;33.81224688005797;34.16269765247069;34.32521595697587;34.48312345323748;34.5265053352326;34.60581139336071;34.6183255995189
27;26.754937260435955;26.754937260435955;26.754937260435955;27.25924824484772;27.85191514674024;28.430772165019654;29.558588064139688;31.080296861664348;32.753423705753164;33.25460809190911;33.81265611567732;34.16376543268847;34.32636416602458;34.48545599977421;34.5284760324778;34.608160331603344;34.620484113082256
28;26.674296348454686;26.674296348454686;26.674296348454686;27.185978290200275;27.783265765497593;28.367967620095534;29.50760538544256;31.04937581768885;32.74882430238729;33.25421388922087;33.81306535129666;34.16483321290624;34.327512375073304;34.48778854631094;34.53044672972299;34.610509269845984;34.62264262664562
29;26.59365543647343;26.59365543647343;26.59365543647343;27.112708335552842;27.71461638425495;28.30516307517142;29.456622706745417;31.01845477371336;32.74422489902145;33.25381968653263;33.81347458691601;34.16590099312402;34.328660584122034;34.49012109284766;34.53241742696819;34.6128582080886;34.62480114020897
30;26.513014524492164;26.513014524492164;26.513014524492164;27.039438380905406;27.645967003012288;28.242358530247305;29.405640028048285;30.987533729737855;32.73962549565558;33.253425483844396;33.81388382253536;34.166968773341786;34.32980879317075;34.4924536393844;34.53438812421337;34.61520714633122;34.62695965377231
31;26.43237361251089;26.43237361251089;26.43237361251089;26.966168426257955;27.577317621769637;28.179553985323192;29.354657349351143;30.956612685762362;32.73502609228972;33.253031281156154;33.8142930581547;34.16803655355956;34.33095700221947;34.49478618592113;34.53635882145858;34.61755608457386;34.62911816733568
32;26.351732700529627;26.351732700529627;26.351732700529627;26.89289847161052;27.50866824052698;28.116749440399072;29.303674670654004;30.925691641786855;32.73042668892387;33.25263707846793;33.814702293774054;34.16910433377733;34.33210521126819;34.49711873245786;34.53832951870377;34.61990502281649;34.63127668089904
33;26.271091788548357;26.271091788548357;26.271091788548357;26.81962851696308;27.44001885928433;28.053944895474945;29.252691991956873;30.89477059781136;32.72582728555801;33.25224287577967;33.81511152939341;34.17017211399511;34.333253420316915;34.49945127899458;34.540300215948974;34.62225396105912;34.6334351944624
34;26.19045087656709;26.19045087656709;26.19045087656709;26.74635856231563;27.37136947804167;27.991140350550832;29.201709313259734;30.86384955383587;32.72122788219216;33.25184867309144;33.81552076501275;34.171239894212874;34.33440162936564;34.501783825531305;34.54227091319416;34.62460289930174;34.63559370802576
35;26.114533895067108;26.114533895067108;26.114533895067108;26.67772809073415;27.30996363512344;27.936643440802005;29.16121893996961;30.843027752284613;32.7166284788263;33.25077581621426;33.815659345551886;34.172269372291616;34.33559747656053;34.504188787397794;34.544314025769125;34.62702634734829;34.63782673139303
36;26.03861691356713;26.03861691356713;26.03861691356713;26.60909761915266;27.24855779220521;27.882146531053163;29.120728566679475;30.82220595073336;32.71202907546045;33.249702959337064;33.815797926091015;34.173298850370344;34.33679332375543;34.5065937492643;34.546357138344085;34.62944979539484;34.640059754760316
37;25.962699932067142;25.962699932067142;25.962699932067142;26.54046714757118;27.187151949286985;27.82764962130433;29.080238193389356;30.801384149182113;32.70742967209459;33.248630102459884;33.81593650663016;34.174328328449086;34.33798917095031;34.50899871113079;34.548400250919045;34.63187324344139;34.6422927781276
38;25.88678295056716;25.88678295056716;25.88678295056716;26.47183667598969;27.12574610636875;27.773152711555497;29.03974782009923;30.780562347630852;32.70283026872874;33.247557245582705;33.816075087169274;34.175357806527806;34.33918501814521;34.51140367299728;34.55044336349401;34.63429669148795;34.64452580149487
39;25.810865969067176;25.810865969067176;25.810865969067176;26.403206204408207;27.064340263450507;27.718655801806662;28.999257446809096;30.759740546079605;32.698230865362866;33.24648438870551;33.81621366770841;34.17638728460654;34.34038086534009;34.513808634863786;34.55248647606897;34.636720139534496;34.64675882486215
40;25.73494898756719;25.73494898756719;25.73494898756719;26.334575732826718;27.00293442053227;27.66415889205783;28.95876707351898;30.738918744528352;32.69363146199702;33.24541153182833;33.81635224824755;34.17741676268528;34.34157671253498;34.51621359673028;34.55452958864394;34.63914358758104;34.64899184822943
41;25.659032006067203;25.659032006067203;25.659032006067203;26.265945261245232;26.941528577614044;27.60966198230899;28.918276700228844;30.718096942977095;32.68903205863117;33.24433867495114;33.816490828786684;34.17844624076401;34.342772559729866;34.51861855859677;34.5565727012189;34.641567035627595;34.6512248715967
42;25.58311502456722;25.58311502456722;25.58311502456722;26.197314789663743;26.880122734695806;27.555165072560158;28.877786326938722;30.697275141425834;32.68443265526531;33.24326581807396;33.81662940932583;34.179475718842745;34.343968406924766;34.521023520463274;34.558615813793864;34.64399048367414;34.653457894963985
43;25.507198043067238;25.507198043067238;25.507198043067238;26.128684318082254;26.818716891777573;27.500668162811326;28.837295953648603;30.676453339874573;32.67983325189946;33.242192961196764;33.81676798986495;34.18050519692149;34.34516425411966;34.52342848232977;34.56065892636883;34.646413931720694;34.65569091833127
44;25.41414317860971;25.41414317860971;25.41414317860971;26.045748932031003;26.736138056031162;27.42237786597524;28.77307159447279;30.64478700032205;32.675233848533594;33.23624183960329;33.81331262136779;34.179449878375564;34.34492957312241;34.52539771304574;34.56226630779327;34.64863857672131;34.6577251386526
45;25.340110899621163;25.340110899621163;25.340110899621163;25.982112777661268;26.673290824471835;27.36440641270815;28.730461219724337;30.63697798042094;32.67063444516774;33.231903555115956;33.81041664285672;34.178668627792305;34.344853428710515;34.52732117982629;34.56382792528229;34.650723068058205;34.65961920531025
46;25.264420244417646;25.264420244417646;25.264420244417646;25.917570772329086;26.61195788679472;27.309496073728575;28.693301896370347;30.635071476243116;32.666035041801884;33.23100666571153;33.80929472571405;34.17847308332683;34.345210789158564;34.5293020127208;34.565499939188285;34.65285860761317;34.66159411816573
47;25.18872958921412;25.18872958921412;25.18872958921412;25.8530287669969;26.550624949117605;27.254585734749014;28.65614257301635;30.633164972065284;32.66143563843602;33.230109776307124;33.80817280857136;34.178277538861366;34.3455681496066;34.53128284561531;34.5671719530943;34.65499414716811;34.6635690310212
48;25.1130389340106;25.1130389340106;25.1130389340106;25.788486761664718;26.48929201144049;27.19967539576945;28.61898324966235;30.631258467887445;32.656836235070166;33.22921288690271;33.80705089142869;34.17808199439589;34.345925510054634;34.533263678509826;34.5688439670003;34.65712968672307;34.66554394387668
49;25.036697346406143;25.036697346406143;25.036697346406143;25.723435665423448;26.428275041129346;27.14463553076035;28.581425091809525;30.62785068165832;32.65223683170432;33.229177734095025;33.80780636356341;34.17980484153881;34.34796032971013;34.53616649275631;34.571437962258294;34.659730284553056;34.66798391500719
50;24.97059023062498;24.97059023062498;24.97059023062498;25.66590972045432;26.37634021341497;27.09762709876625;28.55048629922121;30.62787469538547;32.65122294266375;33.232937252133745;33.81074975944238;34.18249072724701;34.35023990040449;34.53908297617244;34.574021860556314;34.662300919563215;34.67040019291034
51;24.90448311484381;24.90448311484381;24.90448311484381;25.608383775485194;26.324405385700597;27.050618666772152;28.519547506632886;30.627898709112607;32.65020905362318;33.236696770172465;33.81369315532136;34.1851766129552;34.35251947109884;34.541999459588574;34.57660575885432;34.66487155457335;34.6728164708135
52;24.838375999062634;24.838375999062634;24.838375999062634;25.550857830516065;26.27247055798623;27.003610234778055;28.488608714044577;30.627922722839756;32.64919516458262;33.24045628821117;33.816636551200325;34.187862498663414;34.3547990417932;34.54491594300472;34.57918965715233;34.66744218958349;34.675232748716645
53;24.772268883281473;24.772268883281473;24.772268883281473;25.493331885546937;26.220535730271866;26.956601802783954;28.457669921456258;30.627946736566898;32.64818127554205;33.2442158062499;33.81957994707931;34.1905483843716;34.35707861248755;34.547832426420854;34.58177355545034;34.67001282459365;34.6776490266198
54;24.706161767500294;24.706161767500294;24.706161767500294;25.4358059405778;26.168600902557497;26.909593370789857;28.42673112886794;30.627970750294036;32.64716738650148;33.24797532428861;33.82252334295828;34.19323427007981;34.35935818318191;34.55074890983698;34.58435745374836;34.67258345960379;34.68006530452295
55;24.643766739464425;24.643766739464425;24.643766739464425;25.379144438004253;26.113853274113072;26.859085881523175;28.389234974269776;30.619899780368073;32.646153497460915;33.25343911622924;33.82736687388296;34.197382331536915;34.36282309295646;34.55340374491308;34.58667970370633;34.67477929532061;34.682106783132774
56;24.588462620519465;24.588462620519465;24.588462620519465;25.325308693006477;26.065003372941383;26.814853644781753;28.360731243914042;30.619578810442103;32.64513960842035;33.260755559685016;33.83306191995916;34.2018076657213;34.36650769970071;34.55610327695887;34.58904665063398;34.677063767401066;34.684236898106214
57;24.534641025626296;24.534641025626296;24.534641025626296;25.274183673552262;26.02167639152157;26.77813351603385;28.345543489239866;30.630735137248482;32.64205829732843;33.2650258091639;33.83661015219502;34.20481441349102;34.369090763599004;34.5580086142422;34.590738083486116;34.67874784179926;34.68580767470531
58;24.48081943073312;24.48081943073312;24.48081943073312;25.22305865409805;25.97834941010177;26.74141338728595;28.330355734565696;30.641891464054854;32.638976986236486;33.2692960586428;33.840158384430886;34.20782116126076;34.371673827497304;34.559913951525544;34.59242951633825;34.680431916197456;34.68737845130442
59;24.419081713680864;24.419081713680864;24.419081713680864;25.16430366305292;25.928530885459562;26.703112715383284;28.317657695124204;30.656618138872606;32.63194589884432;33.27398595605188;33.84387400708884;34.210909331514245;34.37431958417156;34.561902892704985;34.5942045530865;34.68224145731644;34.689074694624274
60;24.346812255032315;24.346812255032315;24.346812255032315;25.09438192254597;25.866527427467453;26.651832369693565;28.291666567699053;30.66274112309588;32.621744563894616;33.27649708835086;33.84592111053832;34.21297887285568;34.37651186137902;34.563704002703766;34.595971765691665;34.68414051035791;34.6909033274126
61;24.263858567706162;24.263858567706162;24.263858567706162;25.012043098496978;25.79035582036844;26.587646933571794;28.256243592134787;30.66903239883278;32.61381696932375;33.282680859206444;33.85103490512232;34.21751077999823;34.38098980605299;34.56716684128396;34.599406687739474;34.68639588458894;34.6930898762868
62;24.192518021147603;24.192518021147603;24.192518021147603;24.94227890510808;25.728814349921848;26.542940159407745;28.243361660029166;30.69511219779914;32.620780676848455;33.291785442157874;33.855482863175865;34.22083210961111;34.38477114006478;34.570239533129474;34.60257757511644;34.688498371068405;34.69516411978932
63;24.10933738007019;24.10933738007019;24.10933738007019;24.85945963904891;25.65499924976118;26.487842002766875;28.22302492123599;30.717678887617605;32.62592361397324;33.29986983892141;33.85935739100239;34.22383867718352;34.38836460003838;34.573184612644795;34.60564500234333;34.690507585485534;34.6971516576777
64;24.02537884689797;24.02537884689797;24.02537884689797;24.773826208799804;25.580630140644136;26.42845465136668;28.195608722491897;30.728891846066595;32.61896908386522;33.303592861823645;33.867125386068274;34.22856264580018;34.39216425769677;34.57620565266356;34.60872833918912;34.692530701998386;34.699167674739535
65;23.941420313725743;23.941420313725743;23.941420313725743;24.688192778550704;25.506261031527092;26.36906729996649;28.168192523747802;30.7401048045156;32.61201455375719;33.307315884725895;33.87489338113414;34.23328661441684;34.395963915355175;34.579226692682326;34.6118116760349;34.69455381851124;34.70118369180137
66;23.867177727954672;23.867177727954672;23.867177727954672;24.61011785241559;25.437207625162216;26.315994346647336;28.14737887533631;30.75939907511864;32.608877526968065;33.31176130462813;33.88280650674619;34.238007402019804;34.39973731917555;34.58217500348394;34.614783050327645;34.6964903617492;34.70312570509842
67;23.7929351421836;23.7929351421836;23.7929351421836;24.532042926280486;25.368154218797336;26.26292139332818;28.126565226924832;30.77869334572167;32.605740500178946;33.316206724530375;33.89071963235824;34.24272818962277;34.40351072299592;34.58512331428553;34.617754424620394;34.698426904987166;34.70506771839546
68;23.71869255641252;23.71869255641252;23.71869255641252;24.453968000145377;25.299100812432457;26.209848440009036;28.105751578513352;30.7979876163247;32.602603473389834;33.320652144432614;33.8986327579703;34.247448977225716;34.407284126816286;34.58807162508713;34.62072579891315;34.70036344822512;34.70700973169252
69;23.644449970641457;23.644449970641457;23.644449970641457;24.375893074010264;25.23004740606758;26.1567754866899;28.084937930101866;30.817281886927734;32.59946644660071;33.32509756433485;33.90654588358235;34.25216976482868;34.411057530636654;34.591019935888745;34.6236971732059;34.702299991463086;34.70895174498956
70;23.57020738487038;23.57020738487038;23.57020738487038;24.29781814787516;25.160993999702693;26.103702533370743;28.064124281690383;30.83657615753077;32.59632941981159;33.32954298423709;33.914459009194395;34.256890552431635;34.41483093445703;34.593968246690345;34.626668547498646;34.70423653470104;34.7108937582866
